game_id,game_date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2,Dump In/Out,Faceoff Win,Goal,Incomplete Play,Penalty Taken,Play,Puck Recovery,Shot,Takeaway,Zone Entry
4,2021-01-24,Boston Pride,Buffalo Beauts,2,3:19,5,5,4,1,Boston Pride,Tori Sullivan,Puck Recovery,31,8,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,3:17,5,5,4,1,Buffalo Beauts,Megan Delay,Puck Recovery,141,81,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,3:11,5,5,4,1,Buffalo Beauts,Megan Delay,Dump In/Out,136,81,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,3:11,5,5,4,1,Boston Pride,Lexie Laing,Puck Recovery,22,9,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,3:10,5,5,4,1,Boston Pride,Lexie Laing,Play,21,15,Direct,,,,Taylor Turnquist,38.0,65.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,3:08,5,5,4,1,Boston Pride,Taylor Turnquist,Dump In/Out,60,77,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,3:07,5,5,4,1,Buffalo Beauts,Jordan Juron,Puck Recovery,121,3,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,3:05,5,5,4,1,Buffalo Beauts,Jordan Juron,Zone Entry,123,2,Carried,,,,Taylor Turnquist,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,2,3:02,5,5,4,1,Buffalo Beauts,Jordan Juron,Shot,171,16,Wristshot,On Net,t,f,,,,0,0,0,0,0,0,0,1,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,3:00,5,5,4,1,Boston Pride,Tereza Vanisova,Faceoff Win,31,21,Backhand,,,,Neve Van Pelt,,,0,1,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:58,5,5,4,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,16,13,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:57,5,5,4,1,Boston Pride,Kaleigh Fratkin,Incomplete Play,13,21,Indirect,,,,Taylor Wenczkowski,37.0,79.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:51,5,5,4,1,Buffalo Beauts,Megan Delay,Puck Recovery,5,50,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:49,5,5,4,1,Buffalo Beauts,Megan Delay,Incomplete Play,3,33,Indirect,,,,Iveta Klimasova,28.0,8.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:47,5,5,4,1,Boston Pride,Samantha Davis,Puck Recovery,153,83,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:43,5,5,4,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,122,77,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:43,5,5,4,1,Boston Pride,Kaleigh Fratkin,Dump In/Out,122,77,Retained,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:43,5,5,4,1,Boston Pride,Tereza Vanisova,Puck Recovery,119,70,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:40,5,5,4,1,Boston Pride,Tereza Vanisova,Zone Entry,126,59,Carried,,,,Lenka Curmova,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:36,5,5,4,1,Buffalo Beauts,Lenka Curmova,Puck Recovery,15,75,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:36,5,5,4,1,Buffalo Beauts,Lenka Curmova,Play,15,75,Indirect,,,,Neve Van Pelt,47.0,75.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:31,5,5,4,1,Buffalo Beauts,Neve Van Pelt,Incomplete Play,91,73,Direct,,,,Iveta Klimasova,112.0,26.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:29,5,5,4,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,70,82,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:29,5,5,4,1,Boston Pride,Kaleigh Fratkin,Play,70,82,Indirect,,,,Taylor Wenczkowski,87.0,73.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:27,5,5,4,1,Buffalo Beauts,Neve Van Pelt,Takeaway,118,7,,,,,,,,0,0,0,0,0,0,0,0,1,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:27,5,5,4,1,Buffalo Beauts,Neve Van Pelt,Dump In/Out,118,7,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:25,5,5,4,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,22,81,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:22,5,5,4,1,Boston Pride,Kaleigh Fratkin,Incomplete Play,31,77,Indirect,,,,Taylor Wenczkowski,86.0,85.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:18,5,5,4,1,Buffalo Beauts,Alyson Matteau,Puck Recovery,81,12,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:18,5,5,4,1,Buffalo Beauts,Alyson Matteau,Play,81,12,Indirect,,,,Neve Van Pelt,108.0,4.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:17,5,5,4,1,Buffalo Beauts,Neve Van Pelt,Dump In/Out,108,4,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:17,5,5,4,1,Buffalo Beauts,Neve Van Pelt,Zone Entry,108,4,Dumped,,,,Mallory Souliotis,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:13,5,5,4,1,Boston Pride,Mallory Souliotis,Puck Recovery,4,44,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:12,5,5,4,1,Boston Pride,Mallory Souliotis,Play,4,34,Indirect,,,,Kaleigh Fratkin,6.0,44.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:09,5,5,4,1,Boston Pride,Kaleigh Fratkin,Play,7,53,Direct,,,,Taylor Wenczkowski,50.0,78.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:07,5,5,4,1,Boston Pride,Taylor Wenczkowski,Play,59,79,Direct,,,,Tereza Vanisova,63.0,66.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:04,5,5,4,1,Boston Pride,Tereza Vanisova,Zone Entry,127,73,Carried,,,,Alyson Matteau,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:01,5,5,4,1,Boston Pride,Tereza Vanisova,Play,167,60,Direct,,,,Taylor Wenczkowski,173.0,44.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,2:01,5,5,4,1,Boston Pride,Taylor Wenczkowski,Goal,181,38,Wristshot,On Net,f,f,,,,0,0,1,0,0,1,1,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:59,5,5,5,1,Boston Pride,Jillian Dempsey,Faceoff Win,100,43,Backhand,,,,Jordan Juron,,,0,1,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:58,5,5,5,1,Boston Pride,Paige Capistran,Puck Recovery,73,31,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:54,5,5,5,1,Boston Pride,Paige Capistran,Dump In/Out,65,49,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:54,5,5,5,1,Buffalo Beauts,Kristin Lewicki,Puck Recovery,105,8,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:52,5,5,5,1,Buffalo Beauts,Kristin Lewicki,Zone Entry,125,6,Carried,,,,Paige Capistran,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:48,5,5,5,1,Buffalo Beauts,Kristin Lewicki,Play,166,8,Direct,,,,Whitney Dove,138.0,10.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:48,5,5,5,1,Buffalo Beauts,Whitney Dove,Shot,149,14,Wristshot,On Net,t,f,,,,0,0,0,0,0,0,0,1,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:45,5,5,5,1,Boston Pride,Jillian Dempsey,Puck Recovery,18,34,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:43,5,5,5,1,Boston Pride,Jillian Dempsey,Play,45,10,Indirect,,,,Christina Putigna,91.0,7.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:41,5,5,5,1,Boston Pride,Christina Putigna,Zone Entry,125,7,Carried,,,,Dominique Kremer,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:40,5,5,5,1,Boston Pride,Christina Putigna,Incomplete Play,162,8,Direct,,,,McKenna Brand,2.0,38.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:37,5,5,5,1,Boston Pride,Jillian Dempsey,Puck Recovery,170,70,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:36,5,5,5,1,Boston Pride,Jillian Dempsey,Play,189,70,Indirect,,,,McKenna Brand,160.0,78.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:33,5,5,5,1,Boston Pride,McKenna Brand,Shot,153,53,Wristshot,Blocked,t,f,,,,0,0,0,0,0,0,0,1,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:29,5,5,5,1,Buffalo Beauts,Erin Gehen,Puck Recovery,25,76,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:28,5,5,5,1,Buffalo Beauts,Erin Gehen,Play,25,78,Indirect,,,,Kristin Lewicki,81.0,78.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:26,5,5,5,1,Buffalo Beauts,Kristin Lewicki,Dump In/Out,109,79,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:26,5,5,5,1,Buffalo Beauts,Kristin Lewicki,Zone Entry,109,79,Dumped,,,,Paige Capistran,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:22,5,5,5,1,Boston Pride,Paige Capistran,Puck Recovery,2,44,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:19,5,5,5,1,Boston Pride,Paige Capistran,Play,30,77,Indirect,,,,McKenna Brand,92.0,78.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:16,5,5,5,1,Buffalo Beauts,Whitney Dove,Puck Recovery,82,9,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:15,5,5,5,1,Buffalo Beauts,Whitney Dove,Play,76,21,Direct,,,,Dominique Kremer,99.0,51.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:08,5,5,5,1,Boston Pride,Paige Capistran,Puck Recovery,59,75,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:04,5,5,5,1,Boston Pride,Paige Capistran,Incomplete Play,105,82,Direct,,,,Jillian Dempsey,120.0,61.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:02,5,5,5,1,Buffalo Beauts,Lenka Curmova,Puck Recovery,64,7,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:02,5,5,5,1,Buffalo Beauts,Lenka Curmova,Dump In/Out,64,7,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,1:00,5,5,5,1,Buffalo Beauts,Cassidy MacPherson,Faceoff Win,31,20,Backhand,,,,Carlee Turner,,,0,1,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:54,5,5,5,1,Buffalo Beauts,Autumn MacDougall,Puck Recovery,26,2,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:54,5,5,5,1,Buffalo Beauts,Autumn MacDougall,Play,35,2,Direct,,,,Brooke Stacey,37.0,3.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:52,5,5,5,1,Buffalo Beauts,Brooke Stacey,Incomplete Play,46,4,Direct,,,,Autumn MacDougall,51.0,44.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:49,5,5,5,1,Boston Pride,Carlee Turner,Puck Recovery,167,82,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:48,5,5,5,1,Boston Pride,Carlee Turner,Shot,176,76,Wristshot,On Net,t,f,,,,0,0,0,0,0,0,0,1,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:48,5,5,5,1,Boston Pride,Meghara McManus,Faceoff Win,169,65,Backhand,,,,Jordan Juron,,,0,1,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:45,5,5,5,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,139,80,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:45,5,5,5,1,Boston Pride,Kaleigh Fratkin,Shot,140,78,Wristshot,Blocked,t,f,,,,0,0,0,0,0,0,0,1,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:42,5,5,5,1,Buffalo Beauts,Hunter Accursi,Puck Recovery,35,9,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:41,5,5,5,1,Buffalo Beauts,Hunter Accursi,Play,24,11,Direct,,,,Jordan Juron,65.0,18.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:40,5,5,5,1,Buffalo Beauts,Jordan Juron,Incomplete Play,65,18,Direct,,,,Kayla Meneghin,70.0,54.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:38,5,5,5,1,Boston Pride,Meaghan Rickard,Puck Recovery,131,13,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:34,5,5,5,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,132,43,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:24,5,5,5,1,Boston Pride,Meghara McManus,Puck Recovery,177,51,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:24,5,5,5,1,Buffalo Beauts,Lenka Curmova,Puck Recovery,4,32,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:20,5,5,5,1,Buffalo Beauts,Lenka Curmova,Play,48,7,Direct,,,,Kayla Meneghin,104.0,66.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:18,5,5,5,1,Buffalo Beauts,Kayla Meneghin,Zone Entry,126,69,Carried,,,,Lauren Kelly,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:14,5,5,5,1,Buffalo Beauts,Hunter Accursi,Puck Recovery,170,82,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:11,5,5,5,1,Buffalo Beauts,Hunter Accursi,Play,195,54,Indirect,,,,Kayla Meneghin,193.0,69.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:10,5,5,5,1,Buffalo Beauts,Kayla Meneghin,Incomplete Play,193,69,Direct,,,,Jordan Juron,181.0,35.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,2,0:03,5,5,5,1,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,6,24,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,20:00,5,5,5,1,Buffalo Beauts,Kayla Meneghin,Faceoff Win,100,43,Backhand,,,,Jillian Dempsey,,,0,1,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:59,5,5,5,1,Buffalo Beauts,Autumn MacDougall,Puck Recovery,99,54,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:59,5,5,5,1,Buffalo Beauts,Autumn MacDougall,Play,99,54,Direct,,,,Dominique Kremer,82.0,55.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:58,5,5,5,1,Buffalo Beauts,Dominique Kremer,Play,80,54,Direct,,,,Whitney Dove,67.0,22.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:57,5,5,5,1,Buffalo Beauts,Whitney Dove,Incomplete Play,67,20,Indirect,,,,Hunter Accursi,93.0,5.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:55,5,5,5,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,76,76,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:54,5,5,5,1,Boston Pride,Kaleigh Fratkin,Incomplete Play,76,80,Indirect,,,,Jillian Dempsey,94.0,75.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:53,5,5,5,1,Buffalo Beauts,Whitney Dove,Puck Recovery,88,13,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:52,5,5,5,1,Buffalo Beauts,Whitney Dove,Dump In/Out,103,29,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:52,5,5,5,1,Buffalo Beauts,Whitney Dove,Zone Entry,103,29,Dumped,,,,Mallory Souliotis,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:51,5,5,5,1,Boston Pride,Mallory Souliotis,Puck Recovery,61,30,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:49,5,5,5,1,Boston Pride,Mallory Souliotis,Incomplete Play,69,7,Direct,,,,Jillian Dempsey,118.0,6.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:46,5,5,5,1,Buffalo Beauts,Dominique Kremer,Puck Recovery,91,82,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:46,5,5,5,1,Buffalo Beauts,Dominique Kremer,Play,91,82,Indirect,,,,Autumn MacDougall,99.0,78.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:44,5,5,5,1,Buffalo Beauts,Autumn MacDougall,Incomplete Play,103,66,Direct,,,,Hunter Accursi,130.0,55.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:43,5,5,5,1,Buffalo Beauts,Autumn MacDougall,Zone Entry,126,57,Played,,,,Kaleigh Fratkin,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:43,5,5,5,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,47,33,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:39,5,5,5,1,Boston Pride,Kaleigh Fratkin,Incomplete Play,61,15,Direct,,,,Christina Putigna,86.0,22.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:35,5,5,5,1,Boston Pride,Jillian Dempsey,Faceoff Win,31,20,Backhand,,,,Jordan Juron,,,0,1,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:34,5,5,5,1,Boston Pride,McKenna Brand,Puck Recovery,32,24,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:31,5,5,5,1,Buffalo Beauts,Jordan Juron,Puck Recovery,157,63,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:31,5,5,5,1,Buffalo Beauts,Jordan Juron,Incomplete Play,157,63,Indirect,,,,Erin Gehen,154.0,57.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:31,5,5,5,1,Boston Pride,Mallory Souliotis,Takeaway,31,21,,,,,,,,0,0,0,0,0,0,0,0,1,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:28,5,5,5,1,Boston Pride,Mallory Souliotis,Play,68,34,Direct,,,,McKenna Brand,106.0,79.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:26,5,5,5,1,Boston Pride,McKenna Brand,Dump In/Out,115,83,Retained,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:26,5,5,5,1,Boston Pride,McKenna Brand,Puck Recovery,118,82,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:24,5,5,5,1,Boston Pride,McKenna Brand,Dump In/Out,113,83,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:24,5,5,5,1,Boston Pride,McKenna Brand,Zone Entry,113,83,Dumped,,,,Lenka Curmova,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:22,5,5,5,1,Buffalo Beauts,Kristin Lewicki,Puck Recovery,16,13,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:21,5,5,5,1,Buffalo Beauts,Kristin Lewicki,Play,14,21,Direct,,,,Megan Delay,26.0,67.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:18,5,5,5,1,Buffalo Beauts,Megan Delay,Incomplete Play,48,81,Direct,,,,Jordan Juron,117.0,82.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:17,5,5,5,1,Boston Pride,Lauren Kelly,Takeaway,92,5,,,,,,,,0,0,0,0,0,0,0,0,1,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:16,5,5,5,1,Buffalo Beauts,Megan Delay,Takeaway,86,84,,,,,,,,0,0,0,0,0,0,0,0,1,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:15,5,5,5,1,Buffalo Beauts,Megan Delay,Play,86,83,Direct,,,,Jordan Juron,91.0,81.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:12,5,5,5,1,Buffalo Beauts,Jordan Juron,Zone Entry,125,79,Carried,,,,Taylor Turnquist,,,0,0,0,0,0,0,0,0,0,1
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:09,5,5,5,1,Buffalo Beauts,Jordan Juron,Shot,180,46,Fan,On Net,f,f,,,,0,0,0,0,0,0,0,1,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:06,5,5,5,1,Boston Pride,Mary Parker,Puck Recovery,4,17,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:06,5,5,5,1,Boston Pride,Mary Parker,Incomplete Play,4,17,Indirect,,,,Tori Sullivan,26.0,39.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:05,5,5,5,1,Buffalo Beauts,Erin Gehen,Puck Recovery,146,83,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,19:00,5,5,5,1,Buffalo Beauts,Erin Gehen,Play,126,35,Direct,,,,Megan Delay,142.0,73.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,18:58,5,5,5,1,Buffalo Beauts,Megan Delay,Shot,159,72,Snapshot,Missed,t,f,,,,0,0,0,0,0,0,0,1,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,18:55,5,5,5,1,Buffalo Beauts,Erin Gehen,Puck Recovery,150,20,,,,,,,,0,0,0,0,0,0,1,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,18:53,5,5,5,1,Buffalo Beauts,Erin Gehen,Incomplete Play,143,2,Indirect,,,,Kristin Lewicki,173.0,12.0,0,0,0,1,0,0,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,18:53,5,5,5,1,Boston Pride,Tori Sullivan,Takeaway,52,83,,,,,,,,0,0,0,0,0,0,0,0,1,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,18:52,5,5,5,1,Boston Pride,Tori Sullivan,Play,52,82,Direct,,,,Mary Parker,90.0,34.0,0,0,0,0,0,1,0,0,0,0
4,2021-01-24,Boston Pride,Buffalo Beauts,3,18:48,5,5,5,1,Boston Pride,Mary Parker,Zone Entry,124,15,Carried,,,,Megan Delay,,,0,0,0,0,0,0,0,0,0,1
